"stationID","security","dockingCostPerVolume","maxShipVolumeDockable","officeRentalCost","operationID","stationTypeID","corporationID","solarSystemID","constellationID","regionID","stationName","x","y","z","reprocessingEfficiency","reprocessingStationsTake","reprocessingHangarFlag"
"60008767","500","0.0","50000000.0","10000","33","1932","1000091","30001651","20000244","10000020","Nafomeh VIII - Moon 2 - Tash-Murkon Family Bureau","-124719882240.0","-6110945280.0","2217119539200.0","0.5","0.05","4"
"60008770","500","0.0","50000000.0","10000","33","1932","1000091","30001654","20000244","10000020","Matyas V - Moon 8 - Tash-Murkon Family Bureau","-48834846720.0","5626306560.0","-602256629760.0","0.5","0.05","4"
"60008773","500","0.0","50000000.0","10000","33","1932","1000091","30001651","20000244","10000020","Nafomeh VII - Moon 18 - Tash-Murkon Family Bureau","-227842744320.0","-11164753920.0","1010323169280.0","0.5","0.05","4"
"60008776","500","0.0","50000000.0","10000","32","1932","1000091","30001689","20000250","10000020","Asesamy VI - Moon 13 - Tash-Murkon Family Academy","-536564490240.0","64625172480.0","652663971840.0","0.5","0.05","4"
"60008779","500","0.0","50000000.0","10000","33","1932","1000091","30001688","20000250","10000020","Onazel VII - Moon 2 - Tash-Murkon Family Bureau","743053025280.0","-107155169280.0","-612453949440.0","0.5","0.05","4"
"60008782","500","0.0","50000000.0","10000","33","1932","1000091","30001690","20000250","10000020","Hostni VII - Moon 8 - Tash-Murkon Family Bureau","3516081561600.0","-286359183360.0","-625474314240.0","0.5","0.05","4"
"60008785","500","0.0","50000000.0","10000","32","1932","1000091","30001699","20000251","10000020","Siyi VI - Tash-Murkon Family Academy","9399302676480.0","-1184909598720.0","-8330823475200.0","0.5","0.05","4"
"60008788","500","0.0","50000000.0","10000","34","1927","1000091","30001699","20000251","10000020","Siyi IV - Moon 14 - Tash-Murkon Family Treasury","2007249346560.0","-253047398400.0","1173495521280.0","0.5","0.05","4"
"60008791","500","0.0","50000000.0","10000","34","1927","1000091","30001699","20000251","10000020","Siyi V - Moon 2 - Tash-Murkon Family Treasury","-3127604551680.0","394278051840.0","-5504369418240.0","0.5","0.05","4"
"60008794","500","0.0","50000000.0","10000","41","1931","1000092","30004078","20000596","10000052","Dresi I - Moon 3 - Civic Court Accounting","-3150111744000.0","466401730560.0","-15495290880.0","0.5","0.05","4"
"60008797","500","0.0","50000000.0","10000","40","1929","1000092","30004078","20000596","10000052","Dresi I - Moon 17 - Civic Court Tribunal","-3111791124480.0","460757360640.0","-38938583040.0","0.5","0.05","4"
"60008800","500","0.0","50000000.0","10000","41","1931","1000092","30004079","20000596","10000052","Aphend VII - Moon 4 - Civic Court Accounting","-894412431360.0","27394990080.0","815024824320.0","0.5","0.05","4"
"60008803","500","0.0","50000000.0","10000","40","1929","1000092","30004077","20000596","10000052","Hiroudeh VIII - Moon 2 - Civic Court Tribunal","-544521953280.0","67110051840.0","-1522392883200.0","0.5","0.05","4"
"60008806","500","0.0","50000000.0","10000","41","1931","1000092","30004147","20000606","10000052","Akhmoh IX - Civic Court Accounting","4175615877120.0","-780649635840.0","895016755200.0","0.5","0.05","4"
"60008809","500","0.0","50000000.0","10000","42","1929","1000092","30004147","20000606","10000052","Akhmoh V - Moon 14 - Civic Court Law School","-494791434240.0","92503695360.0","8571985920.0","0.5","0.05","4"
"60008812","500","0.0","50000000.0","10000","42","1929","1000092","30004146","20000606","10000052","Salah V - Moon 1 - Civic Court Law School","-140817408000.0","-5988802560.0","-23967375360.0","0.5","0.05","4"
"60008815","500","0.0","50000000.0","10000","40","1929","1000092","30004142","20000606","10000052","Hikansog VIII - Moon 12 - Civic Court Tribunal","-3271336304640.0","353098506240.0","-1248704962560.0","0.5","0.05","4"
"60008818","500","0.0","50000000.0","10000","41","1931","1000092","30005232","20000765","10000067","Pamah IV - Moon 14 - Civic Court Accounting","-531577036800.0","41055805440.0","-340387061760.0","0.5","0.05","4"
"60008821","500","0.0","50000000.0","10000","41","1931","1000092","30005231","20000765","10000067","Pashanai V - Moon 12 - Civic Court Accounting","-531930685440.0","33593548800.0","-2432322232320.0","0.5","0.05","4"
"60008824","500","0.0","50000000.0","10000","41","1931","1000092","30005233","20000765","10000067","Leran VI - Civic Court Accounting","582722641920.0","65334190080.0","49215283200.0","0.5","0.05","4"
"60008827","500","0.0","50000000.0","10000","40","1929","1000092","30005232","20000765","10000067","Pamah IV - Moon 10 - Civic Court Tribunal","-536972697600.0","41471139840.0","-330872954880.0","0.5","0.05","4"
"60008830","500","0.0","50000000.0","10000","40","1929","1000092","30004273","20000625","10000054","Soliara IX - Moon 18 - Civic Court Tribunal","4154283171840.0","-414539735040.0","1572995850240.0","0.5","0.05","4"
"60008833","500","0.0","50000000.0","10000","41","1931","1000092","30004277","20000625","10000054","Ajna VIII - Moon 5 - Civic Court Accounting","-2775514521600.0","-217426206720.0","-1124503511040.0","0.5","0.05","4"
"60008836","500","0.0","50000000.0","10000","40","1929","1000092","30004273","20000625","10000054","Soliara VII - Moon 7 - Civic Court Tribunal","-99245629440.0","9903513600.0","514587893760.0","0.5","0.05","4"
"60008839","500","0.0","50000000.0","10000","41","1931","1000092","30004276","20000625","10000054","Fageras X - Civic Court Accounting","219425955840.0","5542748160.0","-489045811200.0","0.5","0.05","4"
"60008842","500","0.0","50000000.0","10000","42","1929","1000092","30004289","20000627","10000054","Vaini I - Moon 1 - Civic Court Law School","-143596707840.0","5340979200.0","211289333760.0","0.5","0.05","4"
"60008845","500","0.0","50000000.0","10000","40","1929","1000092","30004293","20000627","10000054","Pserz XII - Moon 4 - Civic Court Tribunal","859131863040.0","158231224320.0","3032175697920.0","0.5","0.05","4"
"60008848","500","0.0","50000000.0","10000","40","1929","1000092","30004296","20000627","10000054","Bapraya XI - Moon 1 - Civic Court Tribunal","1491147202560.0","-121694822400.0","-993913774080.0","0.5","0.05","4"
"60008851","500","0.0","50000000.0","10000","41","1931","1000092","30004288","20000627","10000054","Ghekon IV - Moon 20 - Civic Court Accounting","213240422400.0","-42910556160.0","741029683200.0","0.5","0.05","4"
"60008854","500","0.0","50000000.0","10000","40","1929","1000092","30004111","20000601","10000052","Yarebap VII - Moon 8 - Civic Court Tribunal","-239642664960.0","31024619520.0","-2306851184640.0","0.5","0.05","4"
"60008857","500","0.0","50000000.0","10000","40","1929","1000092","30004115","20000601","10000052","Kamda XII - Civic Court Tribunal","1680144998400.0","153284812800.0","-4115002122240.0","0.5","0.05","4"
"60008860","500","0.0","50000000.0","10000","40","1929","1000092","30004113","20000601","10000052","Miah IV - Civic Court Tribunal","43058257920.0","-6645719040.0","-223332065280.0","0.5","0.05","4"
"60008863","500","0.0","50000000.0","10000","42","1929","1000092","30004113","20000601","10000052","Miah VII - Moon 3 - Civic Court Law School","-391394795520.0","60418744320.0","-514789171200.0","0.5","0.05","4"
"60008866","500","0.0","50000000.0","10000","40","1929","1000092","30003490","20000509","10000043","Khopa IX - Moon 14 - Civic Court Tribunal","-814552473600.0","-59252121600.0","-1021148651520.0","0.5","0.05","4"
"60008869","500","0.0","50000000.0","10000","40","1929","1000092","30003488","20000509","10000043","Penirgman IX - Moon 6 - Civic Court Tribunal","-1070922424320.0","35817431040.0","1357060792320.0","0.5","0.05","4"
"60008872","500","0.0","50000000.0","10000","40","1929","1000092","30003487","20000509","10000043","Arbaz IV - Moon 11 - Civic Court Tribunal","-463683379200.0","13520855040.0","58635755520.0","0.5","0.05","4"
"60008875","500","0.0","50000000.0","10000","41","1931","1000092","30003491","20000509","10000043","Ashab VII - Moon 16 - Civic Court Accounting","-1289927270400.0","-125598965760.0","-442726932480.0","0.5","0.05","4"
"60008878","500","0.0","50000000.0","10000","42","1929","1000092","30001664","20000246","10000020","Chamume III - Civic Court Law School","-85487001600.0","-15787008000.0","-22237470720.0","0.5","0.05","4"
"60008881","500","0.0","50000000.0","10000","40","1929","1000092","30001662","20000246","10000020","Hibi VI - Moon 5 - Civic Court Tribunal","-1744333824000.0","281333882880.0","2111120302080.0","0.5","0.05","4"
"60008884","500","0.0","50000000.0","10000","41","1931","1000092","30001664","20000246","10000020","Chamume V - Moon 7 - Civic Court Accounting","202066698240.0","37323939840.0","482112921600.0","0.5","0.05","4"
"60008887","500","0.0","50000000.0","10000","41","1931","1000092","30001668","20000246","10000020","Yong VII - Moon 6 - Civic Court Accounting","-318020198400.0","43424194560.0","1275835146240.0","0.5","0.05","4"
"60008890","500","0.0","50000000.0","10000","42","1929","1000092","30004309","20000629","10000054","Hophib III - Civic Court Law School","-92774522880.0","110714880.0","42950860800.0","0.5","0.05","4"
"60008893","500","0.0","50000000.0","10000","42","1929","1000092","30004304","20000629","10000054","Huna III - Civic Court Law School","528491274240.0","48915456000.0","-658767912960.0","0.5","0.05","4"
"60008896","500","0.0","50000000.0","10000","42","1929","1000092","30004309","20000629","10000054","Hophib VI - Moon 2 - Civic Court Law School","344620523520.0","-408084480.0","-7954636800.0","0.5","0.05","4"
"60008899","500","0.0","50000000.0","10000","40","1929","1000092","30004303","20000629","10000054","Fobiner VII - Moon 13 - Civic Court Tribunal","469619712000.0","-20272128000.0","-323759677440.0","0.5","0.05","4"
"60008902","500","0.0","50000000.0","10000","41","1931","1000092","30002984","20000437","10000036","Ibash V - Moon 7 - Civic Court Accounting","-966439034880.0","36232519680.0","91546214400.0","0.5","0.05","4"
"60008905","500","0.0","50000000.0","10000","41","1931","1000092","30002982","20000437","10000036","Rahadalon VI - Moon 3 - Civic Court Accounting","859838423040.0","-159461498880.0","43447541760.0","0.5","0.05","4"
"60008908","500","0.0","50000000.0","10000","41","1931","1000092","30002987","20000437","10000036","Ussad VI - Moon 7 - Civic Court Accounting","-557133373440.0","108292792320.0","-527887196160.0","0.5","0.05","4"
"60008911","500","0.0","50000000.0","10000","41","1931","1000092","30002982","20000437","10000036","Rahadalon VI - Moon 4 - Civic Court Accounting","855036764160.0","-158570373120.0","43862138880.0","0.5","0.05","4"
"60008914","500","0.0","50000000.0","10000","40","1929","1000093","30002270","20000333","10000043","Avair VII - Moon 25 - Theology Council Tribunal","-12150005760.0","694394880.0","-1864061460480.0","0.5","0.05","4"
"60008917","500","0.0","50000000.0","10000","41","1931","1000093","30002272","20000333","10000043","Asoutar V - Moon 5 - Theology Council Accounting","827529584640.0","-124776898560.0","433469399040.0","0.5","0.05","4"
"60008920","500","0.0","50000000.0","10000","40","1929","1000093","30002269","20000333","10000043","Ebo IX - Theology Council Tribunal","-14899568640.0","-913367040.0","794483957760.0","0.5","0.05","4"
"60008923","500","0.0","50000000.0","10000","42","1929","1000093","30002275","20000333","10000043","Clarelam I - Theology Council Law School","-13741301760.0","550871040.0","39598694400.0","0.5","0.05","4"
"60008926","500","0.0","50000000.0","10000","40","1929","1000093","30002254","20000330","10000043","Jerma VIII - Moon 3 - Theology Council Tribunal","4162585190400.0","224721346560.0","-7192976793600.0","0.5","0.05","4"
"60008929","500","0.0","50000000.0","10000","40","1929","1000093","30002254","20000330","10000043","Jerma VI - Moon 12 - Theology Council Tribunal","-789415895040.0","-42617856000.0","-218854072320.0","0.5","0.05","4"
"60008932","500","0.0","50000000.0","10000","42","1929","1000093","30002252","20000330","10000043","Bika II - Theology Council Law School","-461660160.0","73113600.0","-71504486400.0","0.5","0.05","4"
"60008935","500","0.0","50000000.0","10000","42","1929","1000093","30002253","20000330","10000043","Arshat VII - Moon 4 - Theology Council Law School","727394672640.0","-123685232640.0","-743319920640.0","0.5","0.05","4"
"60008938","500","0.0","50000000.0","10000","40","1929","1000093","30003491","20000509","10000043","Ashab VIII - Moon 10 - Theology Council Tribunal","-6428002836480.0","-625886699520.0","4084042752000.0","0.5","0.05","4"
"60008941","500","0.0","50000000.0","10000","40","1929","1000093","30003487","20000509","10000043","Arbaz VI - Moon 8 - Theology Council Tribunal","-1094663086080.0","31918448640.0","889408512000.0","0.5","0.05","4"
"60008944","500","0.0","50000000.0","10000","40","1929","1000093","30003488","20000509","10000043","Penirgman VIII - Moon 2 - Theology Council Tribunal","413912064000.0","-13843537920.0","1200336445440.0","0.5","0.05","4"
"60008947","500","0.0","50000000.0","10000","40","1929","1000093","30003488","20000509","10000043","Penirgman V - Moon 1 - Theology Council Tribunal","494222499840.0","-16529448960.0","-184151040000.0","0.5","0.05","4"
"60008950","500","0.0","50000000.0","10000","40","1929","1000093","30002187","20000322","10000043","Amarr VI (Zorast) - Moon 2 - Theology Council Tribunal","136993136640.0","-7994449920.0","-268375695360.0","0.5","0.05","4"
"60008953","500","0.0","50000000.0","10000","40","1929","1000093","30002191","20000322","10000043","Toshabia VII - Moon 5 - Theology Council Tribunal","3177835438080.0","-3496058880.0","-37351219200.0","0.5","0.05","4"
"60008956","500","0.0","50000000.0","10000","42","1929","1000093","30002188","20000322","10000043","Boranai VII - Moon 9 - Theology Council Law School","-981801984000.0","-142528634880.0","-738445025280.0","0.5","0.05","4"
"60008959","500","0.0","50000000.0","10000","40","1929","1000093","30002191","20000322","10000043","Toshabia I - Theology Council Tribunal","-23965900800.0","30351360.0","60131205120.0","0.5","0.05","4"
"60008962","500","0.0","50000000.0","10000","41","1931","1000093","30004103","20000599","10000052","Kothe VI - Moon 15 - Theology Council Accounting","83286466560.0","-11956101120.0","-764032819200.0","0.5","0.05","4"
"60008965","500","0.0","50000000.0","10000","41","1931","1000093","30004102","20000599","10000052","Inis-Ilix I - Theology Council Accounting","-51937075200.0","-4418396160.0","78578933760.0","0.5","0.05","4"
"60008968","500","0.0","50000000.0","10000","42","1929","1000093","30004102","20000599","10000052","Inis-Ilix II - Moon 1 - Theology Council Law School","120723087360.0","10272399360.0","-11895644160.0","0.5","0.05","4"
"60008971","500","0.0","50000000.0","10000","41","1931","1000093","30004102","20000599","10000052","Inis-Ilix VI - Theology Council Accounting","784699760640.0","66779750400.0","-139146731520.0","0.5","0.05","4"
"60008974","500","0.0","50000000.0","10000","41","1931","1000093","30001688","20000250","10000020","Onazel IX - Theology Council Accounting","1541790720000.0","-222340423680.0","46942248960.0","0.5","0.05","4"
"60008977","500","0.0","50000000.0","10000","40","1929","1000093","30001690","20000250","10000020","Hostni VII - Moon 11 - Theology Council Tribunal","3510089932800.0","-285869383680.0","-622317035520.0","0.5","0.05","4"
"60008980","500","0.0","50000000.0","10000","40","1929","1000093","30001688","20000250","10000020","Onazel VII - Theology Council Tribunal","742088663040.0","-107007467520.0","-612157317120.0","0.5","0.05","4"
"60008983","500","0.0","50000000.0","10000","40","1929","1000093","30001690","20000250","10000020","Hostni VII - Moon 14 - Theology Council Tribunal","3508355358720.0","-285731758080.0","-617406996480.0","0.5","0.05","4"
"60008986","500","0.0","50000000.0","10000","42","1929","1000093","30002972","20000435","10000036","Gheth VII - Moon 12 - Theology Council Law School","-513414389760.0","30991196160.0","-135796531200.0","0.5","0.05","4"
"60008989","500","0.0","50000000.0","10000","41","1931","1000093","30002971","20000435","10000036","Sasoutikh V - Moon 11 - Theology Council Accounting","406882836480.0","70909501440.0","469699584000.0","0.5","0.05","4"
"60008992","500","0.0","50000000.0","10000","40","1929","1000093","30002973","20000435","10000036","Lisudeh IV - Moon 4 - Theology Council Tribunal","308750868480.0","-62230487040.0","158859386880.0","0.5","0.05","4"
"60008995","500","0.0","50000000.0","10000","41","1931","1000093","30002969","20000435","10000036","Eredan VII - Moon 1 - Theology Council Accounting","1375279718400.0","167841177600.0","-1175286620160.0","0.5","0.05","4"
"60008998","500","0.0","50000000.0","10000","40","1929","1000093","30002263","20000332","10000043","Jarshitsan VIII - Moon 8 - Theology Council Tribunal","188880199680.0","30029537280.0","2585096232960.0","0.5","0.05","4"
"60009001","500","0.0","50000000.0","10000","41","1931","1000093","30002268","20000332","10000043","Adia VI - Moon 8 - Theology Council Accounting","-251995299840.0","-47537725440.0","-999198597120.0","0.5","0.05","4"
"60009004","500","0.0","50000000.0","10000","40","1929","1000093","30002263","20000332","10000043","Jarshitsan VI - Moon 1 - Theology Council Tribunal","-205297704960.0","-32638771200.0","255626895360.0","0.5","0.05","4"
"60009007","500","0.0","50000000.0","10000","40","1929","1000093","30002265","20000332","10000043","Azizora V - Moon 17 - Theology Council Tribunal","149275975680.0","15029575680.0","2405190082560.0","0.5","0.05","4"
"60009010","500","0.0","50000000.0","10000","40","1929","1000093","30004130","20000604","10000052","Hostakoh VI - Moon 2 - Theology Council Tribunal","268025978880.0","8962498560.0","-668273172480.0","0.5","0.05","4"
"60009013","500","0.0","50000000.0","10000","40","1929","1000093","30004134","20000604","10000052","Kasi V - Moon 9 - Theology Council Tribunal","901827256320.0","-46636277760.0","3259887820800.0","0.5","0.05","4"
"60009016","500","0.0","50000000.0","10000","40","1929","1000093","30004134","20000604","10000052","Kasi V - Moon 5 - Theology Council Tribunal","902659399680.0","-46679040000.0","3259979735040.0","0.5","0.05","4"
"60009019","500","0.0","50000000.0","10000","40","1929","1000093","30004133","20000604","10000052","Hilmar VII - Moon 17 - Theology Council Tribunal","495424512000.0","-24878161920.0","-2931537469440.0","0.5","0.05","4"
"60009022","500","0.0","50000000.0","10000","40","1929","1000093","30005225","20000764","10000067","Alal VII - Moon 17 - Theology Council Tribunal","-380658032640.0","-10930790400.0","280910438400.0","0.5","0.05","4"
"60009025","500","0.0","50000000.0","10000","40","1929","1000093","30005225","20000764","10000067","Alal VII - Moon 14 - Theology Council Tribunal","-382892482560.0","-10995425280.0","277994496000.0","0.5","0.05","4"
"60009028","500","0.0","50000000.0","10000","40","1929","1000093","30005224","20000764","10000067","Assez VIII - Moon 21 - Theology Council Tribunal","-216056340480.0","-12427468800.0","-1825874288640.0","0.5","0.05","4"
"60009031","500","0.0","50000000.0","10000","40","1929","1000093","30005221","20000764","10000067","Zoohen III - Theology Council Tribunal","-74676510720.0","9799065600.0","181427773440.0","0.5","0.05","4"
"60009034","500","0.0","50000000.0","10000","26","3870","1000094","30002706","20000396","10000032","Doussivitte VIII - Moon 20 - TransStellar Shipping Storage","378132848640.0","19893903360.0","-1066388889600.0","0.5","0.05","4"
"60009037","500","0.0","50000000.0","10000","26","3870","1000094","30002711","20000396","10000032","Stetille VII - Moon 3 - TransStellar Shipping Storage","-427462778880.0","70533242880.0","2168775106560.0","0.5","0.05","4"
"60009040","500","0.0","50000000.0","10000","26","3870","1000094","30002710","20000396","10000032","Adiere X - TransStellar Shipping Storage","-4089577758720.0","751583846400.0","3732870144000.0","0.5","0.05","4"
"60009043","500","0.0","50000000.0","10000","26","3870","1000094","30002709","20000396","10000032","Auberulle V - TransStellar Shipping Storage","-292337786880.0","-17128857600.0","-74709934080.0","0.5","0.05","4"
"60009046","500","0.0","50000000.0","10000","26","3870","1000094","30002711","20000396","10000032","Stetille V - Moon 1 - TransStellar Shipping Storage","-966233333760.0","159435448320.0","673483284480.0","0.5","0.05","4"
"60009049","500","0.0","50000000.0","10000","26","3870","1000094","30002706","20000396","10000032","Doussivitte X - TransStellar Shipping Storage","-4441882091520.0","-233697730560.0","-197017559040.0","0.5","0.05","4"
"60009052","500","0.0","50000000.0","10000","26","3870","1000094","30003824","20000559","10000048","Archavoinet II - Moon 17 - TransStellar Shipping Storage","624162201600.0","20719902720.0","-663864238080.0","0.5","0.05","4"
"60009055","500","0.0","50000000.0","10000","26","3870","1000094","30003826","20000559","10000048","Frarie VIII - Moon 3 - TransStellar Shipping Storage","-463110021120.0","62078853120.0","85429493760.0","0.5","0.05","4"
"60009058","500","0.0","50000000.0","10000","26","3870","1000094","30003826","20000559","10000048","Frarie VIII - Moon 2 - TransStellar Shipping Storage","-463573524480.0","62141767680.0","85066752000.0","0.5","0.05","4"
"60009061","500","0.0","50000000.0","10000","26","3870","1000094","30003826","20000559","10000048","Frarie IX - Moon 12 - TransStellar Shipping Storage","900815216640.0","-120753807360.0","1656579809280.0","0.5","0.05","4"
"60009064","500","0.0","50000000.0","10000","26","3870","1000094","30003828","20000559","10000048","Moclinamaud VIII - Moon 11 - TransStellar Shipping Storage","1381752545280.0","-257563975680.0","990811299840.0","0.5","0.05","4"
"60009067","500","0.0","50000000.0","10000","26","3870","1000094","30003824","20000559","10000048","Archavoinet II - Moon 7 - TransStellar Shipping Storage","635796725760.0","21110906880.0","-660081500160.0","0.5","0.05","4"
"60009070","500","0.0","50000000.0","10000","26","3870","1000094","30001721","20000254","10000020","Saminer IX - TransStellar Shipping Storage","1557505351680.0","-200650874880.0","-221740769280.0","0.5","0.05","4"
"60009073","500","0.0","50000000.0","10000","26","3870","1000094","30001718","20000254","10000020","Paye IX - Moon 1 - TransStellar Shipping Storage","-6356838850560.0","950487244800.0","-175325552640.0","0.5","0.05","4"
"60009076","500","0.0","50000000.0","10000","26","3870","1000094","30001718","20000254","10000020","Paye VI - Moon 14 - TransStellar Shipping Storage","-992132997120.0","148346019840.0","-775669800960.0","0.5","0.05","4"
"60009079","500","0.0","50000000.0","10000","26","3870","1000094","30001716","20000254","10000020","Goni VI - TransStellar Shipping Storage","-1839323013120.0","286079262720.0","-544965550080.0","0.5","0.05","4"
"60009082","500","0.0","50000000.0","10000","26","3870","1000094","30001719","20000254","10000020","Sagain VIII - Moon 11 - TransStellar Shipping Storage","3050540359680.0","-502530908160.0","228787937280.0","0.5","0.05","4"
"60009085","500","0.0","50000000.0","10000","26","3870","1000094","30001718","20000254","10000020","Paye VII - Moon 4 - TransStellar Shipping Storage","-1991884677120.0","297830522880.0","983235993600.0","0.5","0.05","4"
"60009088","500","0.0","50000000.0","10000","26","3870","1000094","30002082","20000307","10000042","Floseswin IX - Moon 5 - TransStellar Shipping Storage","-170348175360.0","-5587968000.0","-1282815713280.0","0.5","0.05","4"
"60009091","500","0.0","50000000.0","10000","26","3870","1000094","30002089","20000307","10000042","Avenod VIII - Moon 17 - TransStellar Shipping Storage","1493303746560.0","-189819494400.0","2806215106560.0","0.5","0.05","4"
"60009094","500","0.0","50000000.0","10000","26","3870","1000094","30002084","20000307","10000042","Aset II - Moon 1 - TransStellar Shipping Storage","12825108480.0","-793436160.0","-144522731520.0","0.5","0.05","4"
"60009097","500","0.0","50000000.0","10000","26","3870","1000094","30002082","20000307","10000042","Floseswin VIII - Moon 2 - TransStellar Shipping Storage","98625822720.0","3235061760.0","-715995586560.0","0.5","0.05","4"
"60009100","500","0.0","50000000.0","10000","26","3870","1000094","30002083","20000307","10000042","Uisper V - Moon 2 - TransStellar Shipping Storage","-218264248320.0","28362792960.0","135405281280.0","0.5","0.05","4"
"60009103","500","0.0","50000000.0","10000","26","3870","1000094","30002088","20000307","10000042","Vimeini VI - Moon 4 - TransStellar Shipping Storage","300028354560.0","58394419200.0","-248639692800.0","0.5","0.05","4"
"60009106","500","0.0","50000000.0","10000","26","3870","1000094","30002510","20000367","10000030","Rens VIII - Moon 3 - TransStellar Shipping Storage","-1962176225280.0","200847974400.0","1456481525760.0","0.5","0.05","4"
"60009109","500","0.0","50000000.0","10000","26","3870","1000053","30002509","20000367","10000030","Odatrik IX - Moon 2 - Urban Management Storage","-826228776960.0","39323688960.0","-846836736000.0","0.5","0.05","4"
"60009112","500","0.0","50000000.0","10000","26","3870","1000094","30002509","20000367","10000030","Odatrik V - Moon 1 - TransStellar Shipping Storage","8547655680.0","-406855680.0","136378245120.0","0.5","0.05","4"
"60009115","500","0.0","50000000.0","10000","26","3870","1000094","30002509","20000367","10000030","Odatrik VIII - Moon 3 - TransStellar Shipping Storage","-382142668800.0","18187591680.0","618511687680.0","0.5","0.05","4"
"60009118","500","0.0","50000000.0","10000","26","3870","1000094","30002508","20000367","10000030","Trytedald VII - Moon 19 - TransStellar Shipping Storage","1297313095680.0","-243900211200.0","44734586880.0","0.5","0.05","4"
"60009121","500","0.0","50000000.0","10000","26","3870","1000094","30002507","20000367","10000030","Abudban VIII - Moon 19 - TransStellar Shipping Storage","-272608419840.0","37738536960.0","699405803520.0","0.5","0.05","4"
"60009124","500","0.0","50000000.0","10000","26","3870","1000094","30003810","20000556","10000048","Vivanier I - TransStellar Shipping Storage","-22570229760.0","3924172800.0","33233510400.0","0.5","0.05","4"
"60009127","500","0.0","50000000.0","10000","26","3870","1000094","30003810","20000556","10000048","Vivanier VII - Moon 19 - TransStellar Shipping Storage","-2203875532800.0","383086878720.0","1046862028800.0","0.5","0.05","4"
"60009130","500","0.0","50000000.0","10000","26","3870","1000094","30003810","20000556","10000048","Vivanier VII - Moon 4 - TransStellar Shipping Storage","-2202780672000.0","382895185920.0","1052354027520.0","0.5","0.05","4"
"60009133","500","0.0","50000000.0","10000","26","3870","1000094","30003811","20000556","10000048","Algasienan VII - Moon 3 - TransStellar Shipping Storage","839836508160.0","-79119851520.0","2392435138560.0","0.5","0.05","4"
"60009136","500","0.0","50000000.0","10000","26","3870","1000094","30003810","20000556","10000048","Vivanier VI - Moon 1 - TransStellar Shipping Storage","-319009873920.0","55451688960.0","807879598080.0","0.5","0.05","4"
"60009139","500","0.0","50000000.0","10000","26","3870","1000094","30003810","20000556","10000048","Vivanier VII - Moon 3 - TransStellar Shipping Storage","-2202717020160.0","382884126720.0","1052656312320.0","0.5","0.05","4"
"60009142","500","0.0","50000000.0","10000","26","3870","1000094","30004095","20000598","10000052","Kador Prime VII - Moon 1 - TransStellar Shipping Storage","743290183680.0","-95399731200.0","275966484480.0","0.5","0.05","4"
"60009145","500","0.0","50000000.0","10000","26","3870","1000094","30004095","20000598","10000052","Kador Prime II - TransStellar Shipping Storage","92447416320.0","-11864924160.0","-22711787520.0","0.5","0.05","4"
"60009148","500","0.0","50000000.0","10000","26","3870","1000094","30004094","20000598","10000052","Nordar III - TransStellar Shipping Storage","-103661936640.0","-2295767040.0","-83071918080.0","0.5","0.05","4"
"60009151","500","0.0","50000000.0","10000","26","3870","1000094","30004095","20000598","10000052","Kador Prime VIII - Moon 1 - TransStellar Shipping Storage","-1248033792000.0","160181821440.0","180044390400.0","0.5","0.05","4"
"60009154","500","0.0","50000000.0","10000","26","3870","1000094","30004096","20000598","10000052","Khafis VII - Moon 8 - TransStellar Shipping Storage","-685050224640.0","15340707840.0","-310921666560.0","0.5","0.05","4"
"60009157","500","0.0","50000000.0","10000","26","3870","1000094","30004095","20000598","10000052","Kador Prime IX - TransStellar Shipping Storage","851201187840.0","-109254942720.0","-1701283553280.0","0.5","0.05","4"
"60009160","500","0.0","50000000.0","10000","26","3870","1000094","30004975","20000728","10000064","Mesybier II - TransStellar Shipping Storage","-20901027840.0","-4227194880.0","82797649920.0","0.5","0.05","4"
"60009163","500","0.0","50000000.0","10000","26","3870","1000094","30004974","20000728","10000064","Jolevier VII - Moon 17 - TransStellar Shipping Storage","1685225840640.0","-140937830400.0","106296729600.0","0.5","0.05","4"
"60009166","500","0.0","50000000.0","10000","26","3870","1000094","30004977","20000728","10000064","Yvangier V - TransStellar Shipping Storage","-132440924160.0","14751375360.0","-291455016960.0","0.5","0.05","4"
"60009169","500","0.0","50000000.0","10000","26","3870","1000094","30004976","20000728","10000064","Charmerout X - TransStellar Shipping Storage","1787754209280.0","-278115409920.0","2171821301760.0","0.5","0.05","4"
"60009172","500","0.0","50000000.0","10000","26","3870","1000094","30004976","20000728","10000064","Charmerout IX - Moon 2 - TransStellar Shipping Storage","2006746521600.0","-312178974720.0","-765752647680.0","0.5","0.05","4"
"60009175","500","0.0","50000000.0","10000","26","3870","1000094","30004975","20000728","10000064","Mesybier X - TransStellar Shipping Storage","2582171197440.0","522561822720.0","275908976640.0","0.5","0.05","4"
"60009178","500","0.0","50000000.0","10000","26","3870","1000094","30003001","20000440","10000036","Mili V - Moon 1 - TransStellar Shipping Storage","-284126699520.0","37238661120.0","103033282560.0","0.5","0.05","4"
"60009181","500","0.0","50000000.0","10000","26","3870","1000094","30003003","20000440","10000036","Halenan VIII - Moon 6 - TransStellar Shipping Storage","229817917440.0","12129853440.0","-446600601600.0","0.5","0.05","4"
